RF,DT,SVR,BR,LR,MLP,CNN
0.9923901817198453, 0.9887496464618991, 0.9870183978767751, 0.9898531744063543, 0.9898312414685585, 0.9848233213488223, 0.3268 
0.9923901817198453, 0.9887496464618991, 0.9870183978767751, 0.9898531744063543, 0.9898312414685585, 0.9848233213488223, 0.4937
0.9923901817198453, 0.9887496464618991, 0.9870183978767751, 0.9898531744063543, 0.9898312414685585, 0.9848233213488223, 0.4937
0.9923901817198453, 0.9887496464618991, 0.9870183978767751, 0.9898531744063543, 0.9898312414685585, 0.9848233213488223, 0.5064
0.9923901817198453, 0.9887496464618991, 0.9870183978767751, 0.9898531744063543, 0.9898312414685585, 0.9848233213488223, 0.4590
