RF,DT,SVR,BR,LR,MLP,CNN
10.306772000000036, 11.822, 15.667887597661702, 15.451700772832822, 15.477600764304686, 13.141382541635334,90.8871
10.306772000000036, 11.822, 15.667887597661702, 15.451700772832822, 15.477600764304686, 13.141382541635334,99.3425
10.306772000000036, 11.822, 15.667887597661702, 15.451700772832822, 15.477600764304686, 13.141382541635334,91.3127
10.306772000000036, 11.822, 15.667887597661702, 15.451700772832822, 15.477600764304686, 13.141382541635334,94.0811
10.306772000000036, 11.822, 15.667887597661702, 15.451700772832822, 15.477600764304686, 13.141382541635334,96.5550
