RF,DT,SVR,BR,LR,MLP,CNN
17.559967307341417, 21.333418027884708, 24.64556050925553, 22.620277581330335, 22.620281771481572, 19.74161116250446, 20.976 
17.559967307341417, 21.333418027884708, 24.64556050925553, 22.620277581330335, 22.620281771481572, 19.74161116250446, 21.2510
17.563285720803954, 21.35297935448048, 24.64556050925553, 22.62027758133439, 22.620281771481565, 20.789440590547912,  20.9500
17.559967307341417, 21.333418027884708, 24.64556050925553, 22.620277581330335, 22.620281771481565,  20.789440590547912, 20.3416 
17.563285720803954, 21.35297935448048, 24.64556050925553, 22.62027758133439, 22.620281771481572,  19.74161116250446,  21.2031
