Date,Outdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation
2019-11-23T14:15:00-07:00,60.3,60.3,30.3,6.5,8.1,13.6,248.0,0.0,0.0,0.46,0.5,13.45,30.29,32.0,3.0,282.4
2019-11-23T14:20:00-07:00,60.1,60.1,30.9,1.3,3.4,13.6,212.0,0.0,0.0,0.46,0.5,13.45,30.3,33.0,4.0,381.7
2019-11-23T14:26:00-07:00,60.3,60.3,31.1,3.6,4.5,13.6,181.0,0.0,0.0,0.46,0.5,13.45,30.29,33.0,6.0,530.1
2019-11-23T14:30:00-07:00,60.6,60.6,30.6,0.4,1.1,13.6,174.0,0.0,0.0,0.46,0.5,13.45,30.3,32.0,2.0,181.3
2019-11-23T14:35:00-07:00,61.2,61.2,30.3,2.7,3.4,13.6,164.0,0.0,0.0,0.46,0.5,13.45,30.3,31.0,4.0,424.3
2019-11-23T14:40:00-07:00,60.8,60.8,30.8,2.9,3.4,13.6,215.0,0.0,0.0,0.46,0.5,13.45,30.3,32.0,4.0,381.3
2019-11-23T14:45:00-07:00,60.3,60.3,30.3,2.2,3.4,13.6,184.0,0.0,0.0,0.46,0.5,13.45,30.29,32.0,3.0,289.7
2019-11-23T14:50:00-07:00,60.4,60.4,29.6,4.0,6.9,13.6,148.0,0.0,0.0,0.46,0.5,13.45,30.29,31.0,2.0,220.3
2019-11-23T14:55:00-07:00,60.8,60.8,30.0,4.0,5.8,13.6,194.0,0.0,0.0,0.46,0.5,13.45,30.29,31.0,2.0,230.2
2019-11-23T15:15:00-07:00,59.9,59.9,30.0,0.2,1.1,13.6,181.0,0.0,0.0,0.46,0.5,13.45,30.29,32.0,2.0,213.0
2019-11-23T15:20:00-07:00,60.1,60.1,30.9,5.1,6.9,13.6,194.0,0.0,0.0,0.46,0.5,13.45,30.29,33.0,2.0,174.8
2019-11-23T15:25:00-07:00,60.3,60.3,30.3,5.1,6.9,13.6,173.0,0.0,0.0,0.46,0.5,13.45,30.29,32.0,1.0,153.9
2019-11-23T15:30:00-07:00,60.1,60.1,29.4,3.1,3.4,13.6,191.0,0.0,0.0,0.46,0.5,13.45,30.3,31.0,1.0,147.1
2019-11-23T15:35:00-07:00,60.1,60.1,29.4,4.0,4.5,13.6,213.0,0.0,0.0,0.46,0.5,13.45,30.29,31.0,1.0,121.0
2019-11-23T15:40:00-07:00,59.7,59.7,29.8,2.0,3.4,13.6,208.0,0.0,0.0,0.46,0.5,13.45,30.29,32.0,1.0,118.8
2019-11-23T15:45:00-07:00,59.9,59.9,29.2,0.2,1.1,13.6,179.0,0.0,0.0,0.46,0.5,13.45,30.29,31.0,1.0,105.8
2019-11-23T15:50:00-07:00,59.9,59.9,29.2,3.8,5.8,13.6,196.0,0.0,0.0,0.46,0.5,13.45,30.3,31.0,1.0,98.4
2019-11-23T15:55:00-07:00,59.9,59.9,30.0,0.2,1.1,13.6,214.0,0.0,0.0,0.46,0.5,13.45,30.3,32.0,1.0,113.7
2019-11-23T16:01:00-07:00,60.1,60.1,30.1,1.3,2.2,13.6,197.0,0.0,0.0,0.46,0.5,13.45,30.29,32.0,1.0,103.1
2019-11-23T16:05:00-07:00,60.1,60.1,30.1,2.9,3.4,13.6,233.0,0.0,0.0,0.46,0.5,13.45,30.29,32.0,0.0,76.7
2019-11-23T16:10:00-07:00,59.9,59.9,30.0,2.2,2.2,13.6,219.0,0.0,0.0,0.46,0.5,13.45,30.29,32.0,0.0,68.9
2019-11-23T16:16:00-07:00,59.7,59.7,30.6,0.2,1.1,13.6,202.0,0.0,0.0,0.46,0.5,13.45,30.29,33.0,0.0,60.7
2019-11-23T16:20:00-07:00,60.3,60.3,30.3,0.0,0.0,13.6,197.0,0.0,0.0,0.46,0.5,13.45,30.29,32.0,0.0,56.8
2019-11-23T16:25:00-07:00,60.4,60.4,31.2,0.0,0.0,13.6,212.0,0.0,0.0,0.46,0.5,13.45,30.29,33.0,0.0,48.9
2019-11-23T16:30:00-07:00,59.9,59.9,29.2,0.2,1.1,13.6,225.0,0.0,0.0,0.46,0.5,13.45,30.3,31.0,0.0,40.7
2019-11-23T16:35:00-07:00,59.5,59.5,29.6,0.0,0.0,13.6,204.0,0.0,0.0,0.46,0.5,13.45,30.29,32.0,0.0,36.3
2019-11-23T16:40:00-07:00,59.4,59.4,29.5,0.0,0.0,13.6,205.0,0.0,0.0,0.46,0.5,13.45,30.29,32.0,0.0,31.2
2019-11-23T16:45:00-07:00,59.2,59.2,29.4,2.2,2.2,13.6,186.0,0.0,0.0,0.46,0.5,13.45,30.29,32.0,0.0,22.9
2019-11-23T16:50:00-07:00,58.8,58.8,29.8,2.9,3.4,13.6,168.0,0.0,0.0,0.46,0.5,13.45,30.3,33.0,0.0,12.5
2019-11-23T16:55:00-07:00,58.3,58.3,29.3,4.5,4.5,13.6,165.0,0.0,0.0,0.46,0.5,13.45,30.3,33.0,0.0,7.3
2019-11-23T17:00:00-07:00,57.9,57.9,29.0,5.4,6.9,13.6,177.0,0.0,0.0,0.46,0.5,13.45,30.3,33.0,0.0,3.4
2019-11-23T17:05:00-07:00,57.4,57.4,29.3,2.7,4.5,13.6,171.0,0.0,0.0,0.46,0.5,13.45,30.3,34.0,0.0,0.8
2019-11-23T17:10:00-07:00,57.0,57.0,28.2,2.7,3.4,13.6,191.0,0.0,0.0,0.46,0.5,13.45,30.3,33.0,0.0,0.0
2019-11-23T17:15:00-07:00,57.0,57.0,28.9,1.8,3.4,13.6,197.0,0.0,0.0,0.46,0.5,13.45,30.3,34.0,0.0,0.0
2019-11-23T17:20:00-07:00,56.8,56.8,28.7,2.5,3.4,13.6,186.0,0.0,0.0,0.46,0.5,13.45,30.3,34.0,0.0,0.0
2019-11-23T17:25:00-07:00,56.7,56.7,28.7,2.0,3.4,13.6,178.0,0.0,0.0,0.46,0.5,13.45,30.3,34.0,0.0,0.0
2019-11-23T17:30:00-07:00,56.3,56.3,29.0,0.2,1.1,13.6,187.0,0.0,0.0,0.46,0.5,13.45,30.3,35.0,0.0,0.0
2019-11-23T17:35:00-07:00,55.9,55.9,29.3,1.3,2.2,13.6,204.0,0.0,0.0,0.46,0.5,13.45,30.3,36.0,0.0,0.0
2019-11-23T17:40:00-07:00,55.8,55.8,29.3,4.0,5.8,13.6,187.0,0.0,0.0,0.46,0.5,13.45,30.3,36.0,0.0,0.0
2019-11-23T17:45:00-07:00,55.6,55.6,29.7,0.4,1.1,13.6,196.0,0.0,0.0,0.46,0.5,13.45,30.3,37.0,0.0,0.0
2019-11-23T17:50:00-07:00,55.4,55.4,30.2,0.7,2.2,13.6,188.0,0.0,0.0,0.46,0.5,13.45,30.3,38.0,0.0,0.0
2019-11-23T17:55:00-07:00,55.0,55.0,30.5,0.0,0.0,13.6,202.0,0.0,0.0,0.46,0.5,13.45,30.3,39.0,0.0,0.0
2019-11-23T18:00:00-07:00,54.7,54.7,30.2,0.0,0.0,13.6,199.0,0.0,0.0,0.46,0.5,13.45,30.31,39.0,0.0,0.0
2019-11-23T18:05:00-07:00,54.5,54.5,30.7,0.0,0.0,13.6,214.0,0.0,0.0,0.46,0.5,13.45,30.31,40.0,0.0,0.0
2019-11-23T18:10:00-07:00,54.3,54.3,31.1,0.0,0.0,13.6,209.0,0.0,0.0,0.46,0.5,13.45,30.31,41.0,0.0,0.0
2019-11-23T18:15:00-07:00,54.1,54.1,30.9,0.0,0.0,13.6,205.0,0.0,0.0,0.46,0.5,13.45,30.31,41.0,0.0,0.0
2019-11-23T18:20:00-07:00,54.0,54.0,30.8,0.0,0.0,13.6,193.0,0.0,0.0,0.46,0.5,13.45,30.32,41.0,0.0,0.0
2019-11-23T18:25:00-07:00,53.6,53.6,30.5,0.0,0.0,13.6,211.0,0.0,0.0,0.46,0.5,13.45,30.32,41.0,0.0,0.0
2019-11-23T18:30:00-07:00,53.4,53.4,30.9,0.0,0.0,13.6,210.0,0.0,0.0,0.46,0.5,13.45,30.31,42.0,0.0,0.0
2019-11-23T18:35:00-07:00,53.2,53.2,30.7,0.0,0.0,13.6,206.0,0.0,0.0,0.46,0.5,13.45,30.32,42.0,0.0,0.0
2019-11-23T18:40:00-07:00,52.5,52.5,32.3,0.0,0.0,13.6,214.0,0.0,0.0,0.46,0.5,13.45,30.31,46.0,0.0,0.0
2019-11-23T18:45:00-07:00,52.3,52.3,32.7,0.0,0.0,13.6,220.0,0.0,0.0,0.46,0.5,13.45,30.32,47.0,0.0,0.0
2019-11-23T18:50:00-07:00,52.0,52.0,32.9,0.0,0.0,13.6,211.0,0.0,0.0,0.46,0.5,13.45,30.33,48.0,0.0,0.0
2019-11-23T18:55:00-07:00,51.6,51.6,33.1,0.0,0.0,13.6,215.0,0.0,0.0,0.46,0.5,13.45,30.32,49.0,0.0,0.0
2019-11-23T19:00:00-07:00,51.8,51.8,33.3,0.0,0.0,13.6,216.0,0.0,0.0,0.46,0.5,13.45,30.33,49.0,0.0,0.0
2019-11-23T19:05:00-07:00,51.6,51.6,33.1,0.0,0.0,13.6,205.0,0.0,0.0,0.46,0.5,13.45,30.33,49.0,0.0,0.0
2019-11-23T19:10:00-07:00,50.9,50.9,33.4,0.0,0.0,13.6,207.0,0.0,0.0,0.46,0.5,13.45,30.33,51.0,0.0,0.0
2019-11-23T19:15:00-07:00,50.5,50.5,33.1,0.2,1.1,13.6,223.0,0.0,0.0,0.46,0.5,13.45,30.33,51.0,0.0,0.0
2019-11-23T19:20:00-07:00,50.5,50.5,33.5,0.0,0.0,13.6,214.0,0.0,0.0,0.46,0.5,13.45,30.33,52.0,0.0,0.0
2019-11-23T19:25:00-07:00,50.5,50.5,33.1,0.0,0.0,13.6,215.0,0.0,0.0,0.46,0.5,13.45,30.32,51.0,0.0,0.0
2019-11-23T19:30:00-07:00,50.7,50.7,33.2,0.7,2.2,13.6,237.0,0.0,0.0,0.46,0.5,13.45,30.33,51.0,0.0,0.0
2019-11-23T19:35:00-07:00,51.1,51.1,33.1,0.0,0.0,13.6,229.0,0.0,0.0,0.46,0.5,13.45,30.34,50.0,0.0,0.0
2019-11-23T19:40:00-07:00,50.5,50.5,34.0,0.0,0.0,13.6,216.0,0.0,0.0,0.46,0.5,13.45,30.33,53.0,0.0,0.0
2019-11-23T19:45:00-07:00,50.2,50.2,33.7,0.0,0.0,13.6,207.0,0.0,0.0,0.46,0.5,13.45,30.33,53.0,0.0,0.0
2019-11-23T19:50:00-07:00,50.0,50.0,33.1,0.4,1.1,13.6,247.0,0.0,0.0,0.46,0.5,13.45,30.33,52.0,0.0,0.0
2019-11-23T19:55:00-07:00,50.4,50.4,33.0,3.8,4.5,13.6,248.0,0.0,0.0,0.46,0.5,13.45,30.33,51.0,0.0,0.0
2019-11-23T20:00:00-07:00,50.5,50.5,33.5,1.3,2.2,13.6,252.0,0.0,0.0,0.46,0.5,13.45,30.33,52.0,0.0,0.0
2019-11-23T20:05:00-07:00,50.0,50.0,33.1,0.0,0.0,13.6,218.0,0.0,0.0,0.46,0.5,13.45,30.33,52.0,0.0,0.0
2019-11-23T20:10:00-07:00,49.8,49.8,33.8,0.0,0.0,13.6,210.0,0.0,0.0,0.46,0.5,13.45,30.34,54.0,0.0,0.0
2019-11-23T20:15:00-07:00,49.6,49.6,33.6,0.0,0.0,13.6,219.0,0.0,0.0,0.46,0.5,13.45,30.33,54.0,0.0,0.0
2019-11-23T20:21:00-07:00,48.7,48.7,33.7,0.0,0.0,13.6,214.0,0.0,0.0,0.46,0.5,13.45,30.33,56.0,0.0,0.0
2019-11-23T20:25:00-07:00,48.6,48.6,33.6,0.0,0.0,13.6,209.0,0.0,0.0,0.46,0.5,13.45,30.33,56.0,0.0,0.0
2019-11-23T20:30:00-07:00,48.6,48.6,33.6,0.0,0.0,13.6,212.0,0.0,0.0,0.46,0.5,13.45,30.33,56.0,0.0,0.0
2019-11-23T20:36:00-07:00,48.0,48.0,33.9,0.0,0.0,13.6,209.0,0.0,0.0,0.46,0.5,13.45,30.34,58.0,0.0,0.0
2019-11-23T20:41:00-07:00,47.8,47.8,33.7,0.0,0.0,13.6,220.0,0.0,0.0,0.46,0.5,13.45,30.33,58.0,0.0,0.0
2019-11-23T20:45:00-07:00,48.0,48.0,33.9,0.0,0.0,13.6,214.0,0.0,0.0,0.46,0.5,13.45,30.33,58.0,0.0,0.0
2019-11-23T20:50:00-07:00,48.0,48.0,33.5,0.0,0.0,13.6,225.0,0.0,0.0,0.46,0.5,13.45,30.33,57.0,0.0,0.0
2019-11-23T20:55:00-07:00,47.8,47.8,33.3,0.0,0.0,13.6,219.0,0.0,0.0,0.46,0.5,13.45,30.33,57.0,0.0,0.0
2019-11-23T21:00:00-07:00,47.8,47.8,33.7,0.2,1.1,13.6,223.0,0.0,0.0,0.46,0.5,13.45,30.33,58.0,0.0,0.0
2019-11-23T21:05:00-07:00,47.7,47.7,33.7,0.0,0.0,13.6,220.0,0.0,0.0,0.46,0.5,13.45,30.33,58.0,0.0,0.0
2019-11-23T21:10:00-07:00,47.5,47.5,33.9,0.0,0.0,13.6,208.0,0.0,0.0,0.46,0.5,13.45,30.32,59.0,0.0,0.0
2019-11-23T21:15:00-07:00,47.1,47.1,33.9,0.0,0.0,13.6,204.0,0.0,0.0,0.46,0.5,13.45,30.33,60.0,0.0,0.0
2019-11-23T21:20:00-07:00,47.1,47.1,33.9,0.0,0.0,13.6,219.0,0.0,0.0,0.46,0.5,13.45,30.33,60.0,0.0,0.0
2019-11-23T21:25:00-07:00,47.1,47.1,33.1,0.4,1.1,13.6,217.0,0.0,0.0,0.46,0.5,13.45,30.33,58.0,0.0,0.0
2019-11-23T21:30:00-07:00,47.3,47.3,33.7,0.0,0.0,13.6,204.0,0.0,0.0,0.46,0.5,13.45,30.33,59.0,0.0,0.0
2019-11-23T21:35:00-07:00,47.3,47.3,34.1,0.0,0.0,13.6,203.0,0.0,0.0,0.46,0.5,13.45,30.33,60.0,0.0,0.0
2019-11-23T21:40:00-07:00,46.9,46.9,34.2,0.0,0.0,13.6,195.0,0.0,0.0,0.46,0.5,13.45,30.33,61.0,0.0,0.0
2019-11-23T21:45:00-07:00,46.8,46.8,34.1,0.0,0.0,13.6,185.0,0.0,0.0,0.46,0.5,13.45,30.33,61.0,0.0,0.0
2019-11-23T21:50:00-07:00,46.9,46.9,33.8,2.2,2.2,13.6,153.0,0.0,0.0,0.46,0.5,13.45,30.33,60.0,0.0,0.0
2019-11-23T21:55:00-07:00,46.8,46.8,34.5,2.0,2.2,13.6,173.0,0.0,0.0,0.46,0.5,13.45,30.33,62.0,0.0,0.0
2019-11-23T22:00:00-07:00,46.4,46.4,34.5,0.0,0.0,13.6,203.0,0.0,0.0,0.46,0.5,13.45,30.33,63.0,0.0,0.0
2019-11-23T22:05:00-07:00,45.9,45.9,34.0,0.0,0.0,13.6,210.0,0.0,0.0,0.46,0.5,13.45,30.33,63.0,0.0,0.0
2019-11-23T22:10:00-07:00,45.9,45.9,34.4,0.0,0.0,13.6,203.0,0.0,0.0,0.46,0.5,13.45,30.33,64.0,0.0,0.0
2019-11-23T22:15:00-07:00,45.3,45.3,33.9,0.0,0.0,13.6,206.0,0.0,0.0,0.46,0.5,13.45,30.33,64.0,0.0,0.0
2019-11-23T22:20:00-07:00,45.5,45.5,34.4,0.0,0.0,13.6,206.0,0.0,0.0,0.46,0.5,13.45,30.33,65.0,0.0,0.0
2019-11-23T22:25:00-07:00,45.1,45.1,34.4,0.0,0.0,13.6,206.0,0.0,0.0,0.46,0.5,13.45,30.33,66.0,0.0,0.0
2019-11-23T22:30:00-07:00,45.1,45.1,34.0,0.0,0.0,13.6,202.0,0.0,0.0,0.46,0.5,13.45,30.33,65.0,0.0,0.0
2019-11-23T22:35:00-07:00,45.5,45.5,34.4,0.0,0.0,13.6,197.0,0.0,0.0,0.46,0.5,13.45,30.33,65.0,0.0,0.0
2019-11-23T22:40:00-07:00,45.7,45.7,34.6,0.0,0.0,13.6,200.0,0.0,0.0,0.46,0.5,13.45,30.33,65.0,0.0,0.0
2019-11-23T22:45:00-07:00,45.5,45.5,34.0,0.0,0.0,13.6,198.0,0.0,0.0,0.46,0.5,13.45,30.33,64.0,0.0,0.0
2019-11-23T22:50:00-07:00,45.7,45.7,34.6,0.0,0.0,13.6,186.0,0.0,0.0,0.46,0.5,13.45,30.33,65.0,0.0,0.0
2019-11-23T22:55:00-07:00,45.9,45.9,35.2,0.0,0.0,13.6,192.0,0.0,0.0,0.46,0.5,13.45,30.33,66.0,0.0,0.0
2019-11-23T23:00:00-07:00,45.3,45.3,35.0,0.0,0.0,13.6,189.0,0.0,0.0,0.46,0.5,13.45,30.33,67.0,0.0,0.0
2019-11-23T23:05:00-07:00,45.1,45.1,34.8,0.0,0.0,13.6,199.0,0.0,0.0,0.46,0.5,13.45,30.33,67.0,0.0,0.0
2019-11-23T23:12:00-07:00,44.8,44.8,34.9,0.0,0.0,13.6,184.0,0.0,0.0,0.46,0.5,13.45,30.33,68.0,0.0,0.0
2019-11-23T23:16:00-07:00,44.8,44.8,34.9,0.9,2.2,13.6,182.0,0.0,0.0,0.46,0.5,13.45,30.33,68.0,0.0,0.0
2019-11-23T23:20:00-07:00,44.4,44.4,34.5,1.8,2.2,13.6,178.0,0.0,0.0,0.46,0.5,13.45,30.33,68.0,0.0,0.0
2019-11-23T23:25:00-07:00,44.1,44.1,34.6,0.0,0.0,13.6,199.0,0.0,0.0,0.46,0.5,13.45,30.32,69.0,0.0,0.0
2019-11-23T23:31:00-07:00,44.1,44.1,34.6,0.0,0.0,13.6,199.0,0.0,0.0,0.46,0.5,13.45,30.32,69.0,0.0,0.0
2019-11-23T23:35:00-07:00,44.1,44.1,34.6,0.0,0.0,13.6,199.0,0.0,0.0,0.46,0.5,13.45,30.33,69.0,0.0,0.0
2019-11-23T23:41:00-07:00,43.3,43.3,34.5,0.0,0.0,13.6,202.0,0.0,0.0,0.46,0.5,13.45,30.33,71.0,0.0,0.0
2019-11-23T23:45:00-07:00,43.5,43.5,34.4,0.0,0.0,13.6,192.0,0.0,0.0,0.46,0.5,13.45,30.33,70.0,0.0,0.0
2019-11-23T23:50:00-07:00,43.7,43.7,34.6,0.0,0.0,13.6,205.0,0.0,0.0,0.46,0.5,13.45,30.33,70.0,0.0,0.0
2019-11-23T23:55:00-07:00,44.1,44.1,33.9,0.0,0.0,13.6,192.0,0.0,0.0,0.46,0.5,13.45,30.33,67.0,0.0,0.0
2019-11-24T00:00:00-07:00,44.4,44.4,34.1,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.5,13.45,30.33,67.0,0.0,0.0
2019-11-24T00:05:00-07:00,44.2,44.2,34.3,0.0,0.0,1.1,199.0,0.0,0.0,0.0,0.5,13.45,30.32,68.0,0.0,0.0
2019-11-24T00:10:00-07:00,43.9,43.9,34.4,0.0,0.0,1.1,193.0,0.0,0.0,0.0,0.5,13.45,30.32,69.0,0.0,0.0
2019-11-24T00:15:00-07:00,43.7,43.7,34.2,1.1,1.1,1.1,189.0,0.0,0.0,0.0,0.5,13.45,30.33,69.0,0.0,0.0
2019-11-24T00:20:00-07:00,43.7,43.7,34.2,0.2,1.1,1.1,184.0,0.0,0.0,0.0,0.5,13.45,30.32,69.0,0.0,0.0
2019-11-24T00:25:00-07:00,43.7,43.7,34.2,0.0,0.0,1.1,181.0,0.0,0.0,0.0,0.5,13.45,30.32,69.0,0.0,0.0
2019-11-24T00:30:00-07:00,43.2,43.2,34.4,0.2,1.1,2.2,188.0,0.0,0.0,0.0,0.5,13.45,30.32,71.0,0.0,0.0
2019-11-24T00:35:00-07:00,42.6,42.6,34.2,1.6,2.2,2.2,175.0,0.0,0.0,0.0,0.5,13.45,30.32,72.0,0.0,0.0
2019-11-24T00:40:00-07:00,42.3,42.3,33.9,1.3,2.2,2.2,208.0,0.0,0.0,0.0,0.5,13.45,30.31,72.0,0.0,0.0
2019-11-24T00:45:00-07:00,42.1,42.1,34.1,1.6,2.2,2.2,190.0,0.0,0.0,0.0,0.5,13.45,30.31,73.0,0.0,0.0
2019-11-24T00:50:00-07:00,42.1,42.1,34.1,2.2,2.2,3.4,183.0,0.0,0.0,0.0,0.5,13.45,30.32,73.0,0.0,0.0
2019-11-24T00:55:00-07:00,41.9,41.9,33.9,0.4,1.1,3.4,187.0,0.0,0.0,0.0,0.5,13.45,30.31,73.0,0.0,0.0
2019-11-24T01:00:00-07:00,41.4,41.4,33.7,0.0,0.0,3.4,208.0,0.0,0.0,0.0,0.5,13.45,30.31,74.0,0.0,0.0
2019-11-24T01:05:00-07:00,41.4,41.4,33.7,0.0,0.0,3.4,202.0,0.0,0.0,0.0,0.5,13.45,30.31,74.0,0.0,0.0
2019-11-24T01:10:00-07:00,41.5,41.5,33.8,0.0,0.0,3.4,224.0,0.0,0.0,0.0,0.5,13.45,30.31,74.0,0.0,0.0
2019-11-24T01:15:00-07:00,41.7,41.7,33.4,0.4,1.1,3.4,221.0,0.0,0.0,0.0,0.5,13.45,30.3,72.0,0.0,0.0
2019-11-24T01:20:00-07:00,42.1,42.1,33.7,0.0,0.0,3.4,197.0,0.0,0.0,0.0,0.5,13.45,30.3,72.0,0.0,0.0
2019-11-24T01:25:00-07:00,42.1,42.1,33.7,0.0,0.0,3.4,200.0,0.0,0.0,0.0,0.5,13.45,30.3,72.0,0.0,0.0
2019-11-24T01:30:00-07:00,42.1,42.1,33.7,0.0,0.0,3.4,217.0,0.0,0.0,0.0,0.5,13.45,30.3,72.0,0.0,0.0
2019-11-24T01:35:00-07:00,42.4,42.4,34.0,0.0,0.0,3.4,187.0,0.0,0.0,0.0,0.5,13.45,30.3,72.0,0.0,0.0
2019-11-24T01:40:00-07:00,42.3,42.3,33.9,0.0,0.0,3.4,199.0,0.0,0.0,0.0,0.5,13.45,30.3,72.0,0.0,0.0
2019-11-24T01:45:00-07:00,42.3,42.3,33.6,0.0,0.0,3.4,202.0,0.0,0.0,0.0,0.5,13.45,30.3,71.0,0.0,0.0
2019-11-24T01:50:00-07:00,42.6,42.6,33.9,0.0,0.0,3.4,203.0,0.0,0.0,0.0,0.5,13.45,30.31,71.0,0.0,0.0
2019-11-24T01:55:00-07:00,42.4,42.4,33.7,0.0,0.0,3.4,180.0,0.0,0.0,0.0,0.5,13.45,30.31,71.0,0.0,0.0
2019-11-24T02:00:00-07:00,42.1,42.1,33.7,0.0,0.0,3.4,187.0,0.0,0.0,0.0,0.5,13.45,30.3,72.0,0.0,0.0
2019-11-24T02:05:00-07:00,41.7,41.7,33.7,0.2,1.1,3.4,186.0,0.0,0.0,0.0,0.5,13.45,30.31,73.0,0.0,0.0
2019-11-24T02:10:00-07:00,41.4,41.4,33.7,0.0,0.0,3.4,202.0,0.0,0.0,0.0,0.5,13.45,30.3,74.0,0.0,0.0
2019-11-24T02:15:00-07:00,41.4,41.4,33.7,0.2,1.1,3.4,177.0,0.0,0.0,0.0,0.5,13.45,30.3,74.0,0.0,0.0
2019-11-24T02:20:00-07:00,41.4,41.4,34.1,0.0,0.0,3.4,188.0,0.0,0.0,0.0,0.5,13.45,30.3,75.0,0.0,0.0
2019-11-24T02:25:00-07:00,41.4,41.4,34.1,0.0,0.0,3.4,188.0,0.0,0.0,0.0,0.5,13.45,30.3,75.0,0.0,0.0
2019-11-24T07:50:00-07:00,40.6,36.6,32.6,5.8,8.1,10.3,241.0,0.0,0.0,0.0,0.5,13.45,30.31,73.0,1.0,101.0
2019-11-24T07:55:00-07:00,41.2,36.9,32.9,6.5,8.1,10.3,172.0,0.0,0.0,0.0,0.5,13.45,30.31,72.0,1.0,128.0
2019-11-24T08:00:00-07:00,41.4,41.4,33.1,1.1,2.2,10.3,209.0,0.0,0.0,0.0,0.5,13.45,30.32,72.0,1.0,123.2
2019-11-24T08:05:00-07:00,41.9,41.9,33.2,2.0,3.4,10.3,200.0,0.0,0.0,0.0,0.5,13.45,30.32,71.0,1.0,168.7
2019-11-24T08:10:00-07:00,42.3,39.1,33.2,5.1,6.9,10.3,218.0,0.0,0.0,0.0,0.5,13.45,30.32,70.0,2.0,192.1
2019-11-24T08:15:00-07:00,42.8,42.8,33.3,2.0,3.4,10.3,195.0,0.0,0.0,0.0,0.5,13.45,30.32,69.0,2.0,233.8
2019-11-24T08:37:00-07:00,43.7,43.7,34.2,1.3,2.2,10.3,204.0,0.0,0.0,0.0,0.5,13.45,30.32,69.0,1.0,167.0
2019-11-24T08:40:00-07:00,44.1,41.4,34.2,4.9,6.9,10.3,212.0,0.0,0.0,0.0,0.5,13.45,30.32,68.0,2.0,172.6
2019-11-24T08:45:00-07:00,44.1,41.4,34.2,4.9,6.9,10.3,212.0,0.0,0.0,0.0,0.5,13.45,30.31,68.0,2.0,172.6
2019-11-24T08:50:00-07:00,44.4,40.7,34.1,6.5,9.2,10.3,241.0,0.0,0.0,0.0,0.5,13.45,30.31,67.0,1.0,155.2
2019-11-24T08:55:00-07:00,44.2,44.2,33.9,2.5,3.4,10.3,195.0,0.0,0.0,0.0,0.5,13.45,30.31,67.0,1.0,157.8
2019-11-24T09:00:00-07:00,44.6,43.5,34.0,3.1,4.5,10.3,199.0,0.0,0.0,0.0,0.5,13.45,30.32,66.0,1.0,160.5
2019-11-24T09:05:00-07:00,44.8,42.5,34.1,4.5,5.8,10.3,194.0,0.0,0.0,0.0,0.5,13.45,30.32,66.0,1.0,159.5
2019-11-24T09:10:00-07:00,44.8,42.5,34.1,4.5,5.8,10.3,194.0,0.0,0.0,0.0,0.5,13.45,30.32,66.0,1.0,159.5
2019-11-24T09:15:00-07:00,45.0,42.9,34.3,4.3,5.8,10.3,221.0,0.0,0.0,0.0,0.5,13.45,30.32,66.0,1.0,167.4
2019-11-24T09:20:00-07:00,45.0,42.9,34.3,4.3,5.8,10.3,221.0,0.0,0.0,0.0,0.5,13.45,30.31,66.0,1.0,167.4
2019-11-24T09:25:00-07:00,45.9,45.9,34.0,2.9,4.5,10.3,180.0,0.0,0.0,0.0,0.5,13.45,30.31,63.0,2.0,243.7
2019-11-24T09:30:00-07:00,46.6,45.4,34.3,3.4,5.8,10.3,250.0,0.0,0.0,0.0,0.5,13.45,30.32,62.0,3.0,271.1
2019-11-24T09:35:00-07:00,46.8,46.8,34.1,2.0,2.2,10.3,204.0,0.0,0.0,0.0,0.5,13.45,30.32,61.0,3.0,299.2
2019-11-24T09:40:00-07:00,47.5,47.5,34.7,2.2,3.4,10.3,212.0,0.0,0.0,0.0,0.5,13.45,30.32,61.0,3.0,311.5
2019-11-24T09:45:00-07:00,47.8,46.5,33.7,3.8,4.5,10.3,211.0,0.0,0.0,0.0,0.5,13.45,30.32,58.0,5.0,445.9
2019-11-24T09:50:00-07:00,48.0,48.0,34.4,2.9,4.5,10.3,219.0,0.0,0.0,0.0,0.5,13.45,30.32,59.0,5.0,501.4
2019-11-24T09:55:00-07:00,48.4,48.4,34.3,1.3,2.2,10.3,230.0,0.0,0.0,0.0,0.5,13.45,30.32,58.0,4.0,417.3
2019-11-24T10:00:00-07:00,48.6,48.6,34.5,1.3,2.2,10.3,193.0,0.0,0.0,0.0,0.5,13.45,30.31,58.0,4.0,406.0
2019-11-24T10:05:00-07:00,49.5,49.5,34.5,2.9,3.4,10.3,200.0,0.0,0.0,0.0,0.5,13.45,30.32,56.0,5.0,467.6
2019-11-24T10:10:00-07:00,50.2,50.2,35.1,3.4,5.8,10.3,227.0,0.0,0.0,0.0,0.5,13.45,30.31,56.0,5.0,504.5
2019-11-24T10:15:00-07:00,50.2,50.2,35.1,3.4,5.8,10.3,227.0,0.0,0.0,0.0,0.5,13.45,30.32,56.0,5.0,504.5
