Date,Outdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation
2020-07-01T00:00:00-07:00,61.7,61.7,59.0,1.1,1.1,1.1,349,0,0,0,0,15.21,29.92,91,0,0.0
2020-07-01T00:05:00-07:00,61.5,61.5,58.8,0.2,1.1,3.4,347,0,0,0,0,15.21,29.91,91,0,0.0
2020-07-01T00:10:00-07:00,61.5,61.5,58.8,0.0,0.0,3.4,329,0,0,0,0,15.21,29.9,91,0,0.0
2020-07-01T00:15:00-07:00,61.5,61.5,58.8,1.8,2.2,3.4,294,0,0,0,0,15.21,29.91,91,0,0.0
2020-07-01T00:20:00-07:00,61.5,61.5,58.8,1.6,2.2,3.4,314,0,0,0,0,15.21,29.91,91,0,0.0
2020-07-01T00:25:00-07:00,61.7,61.7,59.0,0.7,1.1,4.5,329,0,0,0,0,15.21,29.91,91,0,0.0
2020-07-01T00:30:00-07:00,61.7,61.7,59.0,1.6,2.2,4.5,306,0,0,0,0,15.21,29.91,91,0,0.0
2020-07-01T00:35:00-07:00,61.9,61.9,59.2,1.3,2.2,4.5,280,0,0,0,0,15.21,29.91,91,0,0.0
2020-07-01T00:40:00-07:00,61.9,61.9,59.2,2.9,3.4,4.5,258,0,0,0,0,15.21,29.9,91,0,0.0
2020-07-01T00:45:00-07:00,61.9,61.9,59.2,1.6,2.2,4.5,352,0,0,0,0,15.21,29.9,91,0,0.0
2020-07-01T00:50:00-07:00,61.9,61.9,59.2,1.3,2.2,4.5,335,0,0,0,0,15.21,29.9,91,0,0.0
2020-07-01T00:55:00-07:00,61.9,61.9,59.2,1.1,2.2,4.5,2,0,0,0,0,15.21,29.91,91,0,0.0
2020-07-01T01:00:00-07:00,61.9,61.9,59.2,1.1,1.1,4.5,305,0,0,0,0,15.21,29.9,91,0,0.0
2020-07-01T01:05:00-07:00,61.9,61.9,59.2,2.2,2.2,4.5,313,0,0,0,0,15.21,29.9,91,0,0.0
2020-07-01T01:10:00-07:00,61.9,61.9,59.2,2.2,3.4,4.5,277,0,0,0,0,15.21,29.9,91,0,0.0
2020-07-01T01:15:00-07:00,61.9,61.9,59.2,1.8,2.2,4.5,297,0,0,0,0,15.21,29.9,91,0,0.0
2020-07-01T01:20:00-07:00,61.9,61.9,59.2,3.8,4.5,4.5,309,0,0,0,0,15.21,29.9,91,0,0.0
2020-07-01T01:25:00-07:00,61.9,61.9,58.9,2.2,3.4,4.5,302,0,0,0,0,15.21,29.9,90,0,0.0
2020-07-01T01:30:00-07:00,61.9,61.9,58.9,2.0,2.2,4.5,282,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T01:35:00-07:00,61.9,61.9,59.2,1.3,2.2,4.5,2,0,0,0,0,15.21,29.9,91,0,0.0
2020-07-01T01:40:00-07:00,61.9,61.9,59.2,1.8,2.2,4.5,329,0,0,0,0,15.21,29.89,91,0,0.0
2020-07-01T01:45:00-07:00,61.9,61.9,59.2,2.5,3.4,4.5,270,0,0,0,0,15.21,29.89,91,0,0.0
2020-07-01T01:50:00-07:00,61.9,61.9,59.2,2.2,3.4,4.5,231,0,0,0,0,15.21,29.9,91,0,0.0
2020-07-01T01:55:00-07:00,61.9,61.9,59.2,1.6,2.2,4.5,314,0,0,0,0,15.21,29.9,91,0,0.0
2020-07-01T02:00:00-07:00,61.9,61.9,59.2,3.8,4.5,4.5,280,0,0,0,0,15.21,29.89,91,0,0.0
2020-07-01T02:05:00-07:00,61.9,61.9,58.9,2.2,2.2,4.5,330,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T02:10:00-07:00,61.9,61.9,58.9,1.6,2.2,4.5,357,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T02:15:00-07:00,61.9,61.9,58.9,1.8,2.2,4.5,330,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T02:20:00-07:00,61.9,61.9,58.9,1.3,2.2,4.5,282,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T02:25:00-07:00,61.9,61.9,58.9,0.0,0.0,4.5,2,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T02:30:00-07:00,61.9,61.9,58.9,1.1,1.1,4.5,325,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T02:35:00-07:00,61.9,61.9,58.9,1.8,2.2,4.5,346,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T02:40:00-07:00,62.1,62.1,59.1,0.0,0.0,4.5,340,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T02:45:00-07:00,62.1,62.1,59.1,0.9,1.1,4.5,346,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T02:50:00-07:00,61.9,61.9,58.9,0.4,1.1,4.5,9,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T02:55:00-07:00,61.9,61.9,58.9,1.3,2.2,4.5,333,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T03:00:00-07:00,62.1,62.1,59.1,1.1,1.1,4.5,334,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T03:05:00-07:00,62.1,62.1,59.1,0.4,1.1,4.5,357,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T03:10:00-07:00,62.1,62.1,58.8,1.1,1.1,4.5,334,0,0,0,0,15.21,29.89,89,0,0.0
2020-07-01T03:15:00-07:00,62.1,62.1,58.8,0.2,1.1,4.5,348,0,0,0,0,15.21,29.89,89,0,0.0
2020-07-01T03:20:00-07:00,62.1,62.1,59.1,0.7,1.1,4.5,8,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T03:25:00-07:00,62.1,62.1,59.1,0.9,1.1,4.5,318,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T03:30:00-07:00,62.1,62.1,59.1,0.0,0.0,4.5,350,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T03:35:00-07:00,62.1,62.1,59.1,0.4,1.1,4.5,320,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T03:40:00-07:00,62.1,62.1,59.1,0.2,1.1,4.5,338,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T03:45:00-07:00,62.1,62.1,59.1,0.9,1.1,4.5,317,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T03:50:00-07:00,62.1,62.1,59.1,0.2,1.1,4.5,65,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T03:55:00-07:00,62.1,62.1,59.1,0.0,0.0,4.5,317,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T04:00:00-07:00,62.1,62.1,59.1,0.0,0.0,4.5,2,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T04:05:00-07:00,62.1,62.1,59.1,0.2,1.1,4.5,309,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T04:10:00-07:00,62.1,62.1,59.1,0.0,0.0,4.5,328,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T04:15:00-07:00,61.9,61.9,58.9,0.0,0.0,4.5,353,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T04:20:00-07:00,62.1,62.1,59.1,0.2,1.1,4.5,355,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T04:25:00-07:00,62.1,62.1,59.1,0.4,1.1,4.5,353,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T04:30:00-07:00,61.9,61.9,58.9,1.8,2.2,4.5,114,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T04:35:00-07:00,61.9,61.9,58.9,0.9,1.1,4.5,358,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T04:40:00-07:00,61.9,61.9,58.9,0.0,0.0,4.5,0,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T04:45:00-07:00,61.9,61.9,58.9,0.0,0.0,4.5,331,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T04:50:00-07:00,61.9,61.9,58.9,0.0,0.0,4.5,358,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T04:55:00-07:00,61.9,61.9,58.9,0.2,1.1,4.5,27,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T05:00:00-07:00,61.9,61.9,58.9,0.2,1.1,4.5,47,0,0,0,0,15.21,29.87,90,0,0.0
2020-07-01T05:05:00-07:00,61.9,61.9,58.9,0.0,0.0,4.5,352,0,0,0,0,15.21,29.88,90,0,0.0
2020-07-01T05:10:00-07:00,61.9,61.9,58.9,0.0,0.0,4.5,3,0,0,0,0,15.21,29.89,90,0,0.0
2020-07-01T05:15:00-07:00,61.9,61.9,59.2,0.0,0.0,4.5,357,0,0,0,0,15.21,29.88,91,0,0.0
2020-07-01T05:20:00-07:00,61.7,61.7,59.0,0.0,0.0,4.5,1,0,0,0,0,15.21,29.88,91,0,0.0
2020-07-01T05:25:00-07:00,61.7,61.7,59.0,0.0,0.0,4.5,11,0,0,0,0,15.21,29.88,91,0,0.0
2020-07-01T05:30:00-07:00,61.7,61.7,59.0,0.0,0.0,4.5,3,0,0,0,0,15.21,29.88,91,0,0.0
2020-07-01T05:35:00-07:00,61.7,61.7,59.0,0.0,0.0,4.5,3,0,0,0,0,15.21,29.88,91,0,0.0
2020-07-01T05:40:00-07:00,61.7,61.7,59.0,0.0,0.0,4.5,2,0,0,0,0,15.21,29.88,91,0,0.0
2020-07-01T05:45:00-07:00,61.5,61.5,58.8,0.9,1.1,4.5,12,0,0,0,0,15.21,29.88,91,0,0.0
2020-07-01T05:50:00-07:00,61.7,61.7,59.3,0.2,1.1,4.5,4,0,0,0,0,15.21,29.88,92,0,0.0
2020-07-01T05:55:00-07:00,61.7,61.7,59.3,0.0,0.0,4.5,9,0,0,0,0,15.21,29.88,92,0,0.0
2020-07-01T06:00:00-07:00,61.5,61.5,59.2,0.0,0.0,4.5,2,0,0,0,0,15.21,29.88,92,0,0.8
2020-07-01T06:05:00-07:00,61.7,61.7,59.3,0.7,1.1,4.5,349,0,0,0,0,15.21,29.88,92,0,2.1
2020-07-01T06:10:00-07:00,61.7,61.7,59.3,0.0,0.0,4.5,4,0,0,0,0,15.21,29.89,92,0,2.9
2020-07-01T06:15:00-07:00,61.7,61.7,59.3,0.0,0.0,4.5,9,0,0,0,0,15.21,29.88,92,0,3.4
2020-07-01T06:20:00-07:00,61.7,61.7,59.3,0.0,0.0,4.5,6,0,0,0,0,15.21,29.89,92,0,5.1
2020-07-01T06:25:00-07:00,61.7,61.7,59.7,1.1,1.1,4.5,2,0,0,0,0,15.21,29.89,93,0,6.8
2020-07-01T06:30:00-07:00,61.9,61.9,59.9,1.1,1.1,4.5,347,0,0,0,0,15.21,29.89,93,0,7.7
2020-07-01T06:35:00-07:00,61.9,61.9,59.9,0.0,0.0,4.5,3,0,0,0,0,15.21,29.89,93,0,7.3
2020-07-01T06:40:00-07:00,61.9,61.9,59.9,0.0,0.0,4.5,3,0,0,0,0,15.21,29.89,93,0,8.6
2020-07-01T06:45:00-07:00,61.9,61.9,59.5,0.0,0.0,4.5,3,0,0,0,0,15.21,29.9,92,0,11.3
2020-07-01T06:50:00-07:00,61.9,61.9,59.5,0.0,0.0,4.5,2,0,0,0,0,15.21,29.89,92,0,12.5
2020-07-01T06:55:00-07:00,61.9,61.9,59.5,0.0,0.0,4.5,0,0,0,0,0,15.21,29.9,92,0,13.3
2020-07-01T07:00:00-07:00,61.9,61.9,59.5,0.0,0.0,4.5,2,0,0,0,0,15.21,29.89,92,0,16.4
2020-07-01T07:05:00-07:00,61.9,61.9,59.5,0.0,0.0,4.5,8,0,0,0,0,15.21,29.89,92,0,19.9
2020-07-01T07:10:00-07:00,61.9,61.9,59.5,0.0,0.0,4.5,2,0,0,0,0,15.21,29.89,92,0,19.9
2020-07-01T07:15:00-07:00,62.1,62.1,59.7,1.1,1.1,4.5,14,0,0,0,0,15.21,29.89,92,0,24.7
2020-07-01T07:20:00-07:00,62.1,62.1,59.7,0.0,0.0,4.5,358,0,0,0,0,15.21,29.89,92,0,27.6
2020-07-01T07:25:00-07:00,62.1,62.1,59.7,0.0,0.0,4.5,4,0,0,0,0,15.21,29.89,92,0,26.4
2020-07-01T07:30:00-07:00,62.2,62.2,59.8,0.0,0.0,4.5,9,0,0,0,0,15.21,29.9,92,0,25.6
2020-07-01T07:35:00-07:00,62.4,62.4,60.0,0.0,0.0,4.5,5,0,0,0,0,15.21,29.9,92,0,29.0
2020-07-01T07:40:00-07:00,62.4,62.4,60.0,1.8,2.2,4.5,37,0,0,0,0,15.21,29.9,92,0,34.3
2020-07-01T07:45:00-07:00,62.4,62.4,60.0,0.2,1.1,4.5,91,0,0,0,0,15.21,29.9,92,0,33.8
2020-07-01T07:50:00-07:00,62.6,62.6,60.2,0.0,0.0,4.5,21,0,0,0,0,15.21,29.9,92,0,35.5
2020-07-01T07:55:00-07:00,62.4,62.4,60.0,0.2,1.1,4.5,355,0,0,0,0,15.21,29.9,92,0,43.3
2020-07-01T08:00:00-07:00,62.6,62.6,60.2,0.4,1.1,4.5,2,0,0,0,0,15.21,29.91,92,0,37.2
2020-07-01T08:05:00-07:00,62.6,62.6,60.2,0.0,0.0,4.5,358,0,0,0,0,15.21,29.9,92,0,40.2
2020-07-01T08:10:00-07:00,62.6,62.6,60.2,0.0,0.0,4.5,0,0,0,0,0,15.21,29.91,92,0,44.2
2020-07-01T08:15:00-07:00,62.6,62.6,60.2,1.6,2.2,4.5,11,0,0,0,0,15.21,29.91,92,0,39.9
2020-07-01T08:20:00-07:00,62.8,62.8,60.4,0.0,0.0,4.5,14,0,0,0,0,15.21,29.91,92,0,46.7
2020-07-01T08:25:00-07:00,62.6,62.6,60.2,0.9,1.1,4.5,35,0,0,0,0,15.21,29.91,92,0,53.3
2020-07-01T08:30:00-07:00,62.6,62.6,60.2,0.9,2.2,4.5,97,0,0,0,0,15.21,29.92,92,0,49.4
2020-07-01T08:35:00-07:00,62.6,62.6,60.2,0.9,1.1,4.5,31,0,0,0,0,15.21,29.92,92,0,54.2
2020-07-01T08:40:00-07:00,62.4,62.4,60.0,0.9,2.2,4.5,354,0,0,0,0,15.21,29.91,92,0,54.6
2020-07-01T08:45:00-07:00,62.6,62.6,60.2,2.2,2.2,4.5,62,0,0,0,0,15.21,29.91,92,0,59.3
2020-07-01T08:50:00-07:00,62.6,62.6,60.2,0.7,1.1,4.5,10,0,0,0,0,15.21,29.92,92,0,63.7
2020-07-01T08:55:00-07:00,63.0,63.0,60.6,0.9,1.1,4.5,32,0,0,0,0,15.21,29.92,92,0,54.6
2020-07-01T09:00:00-07:00,63.0,63.0,60.6,0.9,2.2,4.5,128,0,0,0,0,15.21,29.92,92,0,68.0
2020-07-01T09:05:00-07:00,62.8,62.8,60.4,0.7,1.1,4.5,34,0,0,0,0,15.21,29.92,92,0,51.5
2020-07-01T09:10:00-07:00,63.0,63.0,60.6,0.9,1.1,4.5,77,0,0,0,0,15.21,29.92,92,0,81.1
2020-07-01T09:15:00-07:00,63.0,63.0,60.6,1.8,3.4,4.5,74,0,0,0,0,15.21,29.92,92,0,94.9
2020-07-01T09:20:00-07:00,63.0,63.0,60.6,2.0,2.2,4.5,61,0,0,0,0,15.21,29.92,92,1,111.0
2020-07-01T09:25:00-07:00,63.0,63.0,60.6,1.6,2.2,5.8,46,0,0,0,0,15.21,29.92,92,1,156.1
2020-07-01T09:30:00-07:00,63.0,63.0,60.6,1.6,2.2,5.8,11,0,0,0,0,15.21,29.92,92,1,177.8
2020-07-01T09:35:00-07:00,63.0,63.0,60.6,2.2,3.4,5.8,353,0,0,0,0,15.21,29.92,92,1,186.9
2020-07-01T09:40:00-07:00,63.1,63.1,60.4,2.0,2.2,5.8,70,0,0,0,0,15.21,29.92,91,1,180.4
2020-07-01T09:45:00-07:00,63.5,63.5,60.8,1.1,2.2,5.8,281,0,0,0,0,15.21,29.92,91,1,193.4
2020-07-01T09:50:00-07:00,63.9,63.9,60.6,2.5,3.4,5.8,210,0,0,0,0,15.21,29.92,89,2,207.7
2020-07-01T09:55:00-07:00,63.9,63.9,60.6,0.7,1.1,5.8,330,0,0,0,0,15.21,29.92,89,1,189.1
2020-07-01T10:00:00-07:00,64.0,64.0,60.4,4.0,5.8,5.8,195,0,0,0,0,15.21,29.93,88,1,198.2
2020-07-01T10:05:00-07:00,63.9,63.9,60.6,1.8,2.2,6.9,242,0,0,0,0,15.21,29.92,89,2,231.6
2020-07-01T10:10:00-07:00,64.2,64.2,60.6,0.7,1.1,6.9,14,0,0,0,0,15.21,29.93,88,2,239.4
2020-07-01T10:15:00-07:00,64.9,64.9,60.9,1.6,2.2,6.9,152,0,0,0,0,15.21,29.93,87,2,276.2
2020-07-01T10:20:00-07:00,64.9,64.9,60.6,0.2,1.1,6.9,44,0,0,0,0,15.21,29.93,86,2,297.1
2020-07-01T10:25:00-07:00,65.8,65.8,61.2,2.2,4.5,6.9,60,0,0,0,0,15.21,29.93,85,3,327.0
2020-07-01T10:30:00-07:00,65.3,65.3,61.0,3.4,4.5,6.9,24,0,0,0,0,15.21,29.92,86,2,288.0
2020-07-01T10:35:00-07:00,65.3,65.3,61.0,1.3,2.2,6.9,328,0,0,0,0,15.21,29.93,86,2,286.6
2020-07-01T10:40:00-07:00,65.1,65.1,60.8,1.8,2.2,8.1,13,0,0,0,0,15.21,29.93,86,3,310.6
2020-07-01T10:45:00-07:00,65.7,65.7,61.1,2.9,4.5,8.1,11,0,0,0,0,15.21,29.93,85,3,347.8
2020-07-01T10:50:00-07:00,65.8,65.8,60.8,4.5,5.8,8.1,166,0,0,0,0,15.21,29.93,84,3,348.3
2020-07-01T10:55:00-07:00,65.7,65.7,60.4,4.0,5.8,8.1,142,0,0,0,0,15.21,29.93,83,3,371.8
2020-07-01T11:00:00-07:00,65.8,65.8,60.5,4.0,5.8,8.1,254,0,0,0,0,15.21,29.94,83,3,373.5
2020-07-01T11:05:00-07:00,66.0,66.0,60.7,1.8,2.2,8.1,330,0,0,0,0,15.21,29.94,83,3,381.3
2020-07-01T11:10:00-07:00,65.8,65.8,60.5,2.2,3.4,8.1,51,0,0,0,0,15.21,29.94,83,3,387.8
2020-07-01T11:15:00-07:00,65.8,65.8,60.1,2.2,3.4,8.1,66,0,0,0,0,15.21,29.93,82,3,376.1
2020-07-01T11:20:00-07:00,66.0,66.0,60.7,0.7,1.1,8.1,352,0,0,0,0,15.21,29.93,83,3,401.3
2020-07-01T11:25:00-07:00,66.9,66.9,60.9,0.9,1.1,8.1,11,0,0,0,0,15.21,29.94,81,3,386.5
2020-07-01T11:30:00-07:00,66.9,66.9,60.5,2.5,3.4,8.1,229,0,0,0,0,15.21,29.94,80,3,403.8
2020-07-01T11:35:00-07:00,66.7,66.7,60.3,3.4,4.5,8.1,108,0,0,0,0,15.21,29.94,80,3,387.8
2020-07-01T11:40:00-07:00,66.4,66.4,60.4,4.0,4.5,8.1,149,0,0,0,0,15.21,29.94,81,3,405.5
2020-07-01T11:45:00-07:00,66.4,66.4,60.4,2.7,3.4,8.1,104,0,0,0,0,15.21,29.94,81,3,396.9
2020-07-01T11:50:00-07:00,66.7,66.7,60.3,3.8,4.5,8.1,133,0,0,0,0,15.21,29.93,80,4,427.7
2020-07-01T11:55:00-07:00,67.5,67.5,60.8,2.9,4.5,8.1,153,0,0,0,0,15.21,29.94,79,4,426.8
2020-07-01T12:00:00-07:00,67.1,67.1,60.7,3.4,4.5,8.1,307,0,0,0,0,15.21,29.94,80,4,446.3
2020-07-01T12:06:00-07:00,68.5,68.7,61.4,0.9,1.1,8.1,283,0,0,0,0,15.21,29.94,78,4,487.5
2020-07-01T12:10:00-07:00,67.5,67.5,60.8,1.8,2.2,8.1,319,0,0,0,0,15.21,29.94,79,4,463.6
2020-07-01T12:16:00-07:00,67.1,67.1,60.7,0.7,1.1,8.1,326,0,0,0,0,15.21,29.93,80,4,475.9
2020-07-01T12:20:00-07:00,68.0,68.0,61.2,1.1,1.1,8.1,107,0,0,0,0,15.21,29.94,79,4,471.5
2020-07-01T12:25:00-07:00,67.1,67.1,60.7,2.2,2.2,8.1,247,0,0,0,0,15.21,29.94,80,4,464.1
2020-07-01T12:31:00-07:00,67.1,67.1,60.7,2.9,4.5,8.1,171,0,0,0,0,15.21,29.94,80,4,467.2
2020-07-01T12:38:00-07:00,67.1,67.1,60.7,2.2,3.4,8.1,114,0,0,0,0,15.21,29.94,80,4,466.7
2020-07-01T12:40:00-07:00,67.1,67.1,60.7,3.4,4.5,8.1,210,0,0,0,0,15.21,29.94,80,4,460.6
2020-07-01T12:45:00-07:00,67.3,67.3,60.9,2.7,3.4,8.1,222,0,0,0,0,15.21,29.94,80,4,429.4
2020-07-01T12:50:00-07:00,67.3,67.3,60.9,2.5,3.4,8.1,178,0,0,0,0,15.21,29.94,80,4,452.4
2020-07-01T12:55:00-07:00,68.2,68.4,61.1,3.1,4.5,8.1,180,0,0,0,0,15.21,29.94,78,4,444.6
2020-07-01T13:00:00-07:00,67.5,67.5,60.8,1.3,2.2,8.1,34,0,0,0,0,15.21,29.94,79,4,451.1
2020-07-01T13:05:00-07:00,67.3,67.3,60.6,1.3,2.2,8.1,113,0,0,0,0,15.21,29.94,79,4,461.1
2020-07-01T13:10:00-07:00,68.5,68.7,61.0,4.3,4.5,8.1,85,0,0,0,0,15.21,29.94,77,4,467.2
2020-07-01T13:15:00-07:00,68.0,68.0,61.2,1.8,2.2,8.1,68,0,0,0,0,15.21,29.94,79,4,423.8
2020-07-01T13:20:00-07:00,67.8,67.8,60.7,2.9,3.4,8.1,263,0,0,0,0,15.21,29.94,78,4,418.1
2020-07-01T13:25:00-07:00,68.0,68.0,61.2,1.8,2.2,8.1,168,0,0,0,0,15.21,29.94,79,4,415.6
2020-07-01T13:30:00-07:00,67.3,67.3,60.6,2.5,3.4,8.1,240,0,0,0,0,15.21,29.94,79,4,436.7
2020-07-01T13:35:00-07:00,66.9,66.9,60.2,2.0,2.2,8.1,301,0,0,0,0,15.21,29.93,79,4,446.3
2020-07-01T13:40:00-07:00,67.5,67.5,60.8,2.0,2.2,8.1,113,0,0,0,0,15.21,29.94,79,4,448.5
2020-07-01T13:45:00-07:00,67.8,67.8,60.7,2.9,4.5,8.1,327,0,0,0,0,15.21,29.93,78,4,448.1
2020-07-01T13:50:00-07:00,67.5,67.5,60.8,2.2,3.4,8.1,6,0,0,0,0,15.21,29.94,79,4,446.3
2020-07-01T13:55:00-07:00,67.8,67.8,60.7,3.4,4.5,8.1,196,0,0,0,0,15.21,29.93,78,4,434.7
2020-07-01T14:00:00-07:00,68.0,68.0,61.2,1.6,2.2,8.1,22,0,0,0,0,15.21,29.93,79,4,448.5
2020-07-01T14:05:00-07:00,68.2,68.4,61.1,2.9,4.5,8.1,11,0,0,0,0,15.21,29.93,78,4,462.8
2020-07-01T14:10:00-07:00,68.7,68.9,61.2,4.9,5.8,8.1,148,0,0,0,0,15.21,29.93,77,4,487.1
2020-07-01T14:15:00-07:00,67.8,67.8,61.0,2.7,3.4,8.1,174,0,0,0,0,15.21,29.92,79,4,462.4
2020-07-01T14:20:00-07:00,68.4,68.6,61.3,3.4,4.5,8.1,194,0,0,0,0,15.21,29.92,78,4,469.3
2020-07-01T14:25:00-07:00,69.1,69.3,61.6,1.8,2.2,8.1,277,0,0,0,0,15.21,29.92,77,4,455.8
2020-07-01T14:30:00-07:00,68.0,68.0,61.2,1.8,3.4,8.1,321,0,0,0,0,15.21,29.92,79,4,459.4
2020-07-01T14:35:00-07:00,68.7,68.9,61.6,2.9,4.5,8.1,103,0,0,0,0,15.21,29.92,78,4,473.2
2020-07-01T14:40:00-07:00,68.4,68.6,61.3,2.0,2.2,8.1,273,0,0,0,0,15.21,29.93,78,4,476.7
2020-07-01T14:45:00-07:00,68.4,68.6,60.9,3.4,5.8,8.1,151,0,0,0,0,15.21,29.92,77,4,464.1
2020-07-01T14:50:00-07:00,68.7,68.9,61.2,1.6,2.2,8.1,3,0,0,0,0,15.21,29.92,77,4,442.0
2020-07-01T14:55:00-07:00,68.9,69.1,61.0,2.5,3.4,8.1,219,0,0,0,0,15.21,29.91,76,7,752.6
2020-07-01T15:00:00-07:00,69.8,70.0,61.5,2.7,3.4,8.1,57,0,0,0,0,15.21,29.92,75,5,516.1
2020-07-01T15:05:00-07:00,70.2,70.4,61.9,4.7,5.8,8.1,235,0,0,0,0,15.21,29.91,75,6,658.4
2020-07-01T15:10:00-07:00,69.4,69.6,61.5,4.5,5.8,8.1,6,0,0,0,0,15.21,29.91,76,6,671.9
2020-07-01T15:15:00-07:00,69.8,70.1,61.9,1.8,2.2,8.1,266,0,0,0,0,15.21,29.91,76,7,742.2
2020-07-01T15:20:00-07:00,69.6,69.9,62.4,4.3,5.8,8.1,281,0,0,0,0,15.21,29.91,78,6,711.9
2020-07-01T15:25:00-07:00,67.6,67.6,61.6,4.9,5.8,10.3,272,0,0,0,0,15.21,29.9,81,6,688.4
2020-07-01T15:30:00-07:00,67.3,67.3,60.9,4.9,8.1,10.3,252,0,0,0,0,15.21,29.91,80,6,662.0
2020-07-01T15:35:00-07:00,67.3,67.3,60.9,6.9,10.3,10.3,266,0,0,0,0,15.21,29.9,80,6,649.4
2020-07-01T15:40:00-07:00,66.9,66.9,60.9,5.1,6.9,10.3,309,0,0,0,0,15.21,29.89,81,6,633.3
2020-07-01T15:45:00-07:00,67.6,67.6,60.8,8.9,11.4,11.4,238,0,0,0,0,15.21,29.9,79,6,639.0
2020-07-01T15:50:00-07:00,67.1,67.1,61.1,4.3,6.9,11.4,244,0,0,0,0,15.21,29.9,81,6,624.2
2020-07-01T15:55:00-07:00,67.5,67.5,60.8,5.6,6.9,11.4,253,0,0,0,0,15.21,29.9,79,5,604.7
2020-07-01T16:00:00-07:00,67.3,67.3,60.9,2.7,3.4,11.4,12,0,0,0,0,15.21,29.9,80,5,604.7
2020-07-01T16:05:00-07:00,68.2,68.4,61.1,4.5,6.9,11.4,256,0,0,0,0,15.21,29.89,78,5,591.3
2020-07-01T16:10:00-07:00,67.5,67.5,60.8,7.6,9.2,11.4,245,0,0,0,0,15.21,29.89,79,5,604.2
2020-07-01T16:15:00-07:00,67.3,67.3,60.6,6.0,8.1,11.4,252,0,0,0,0,15.21,29.89,79,5,585.6
2020-07-01T16:20:00-07:00,67.5,67.5,60.8,3.8,4.5,11.4,218,0,0,0,0,15.21,29.89,79,5,548.7
2020-07-01T16:25:00-07:00,67.1,67.1,60.4,7.4,10.3,11.4,213,0,0,0,0,15.21,29.89,79,5,520.9
2020-07-01T16:30:00-07:00,67.1,67.1,60.4,6.3,8.1,11.4,296,0,0,0,0,15.21,29.89,79,4,509.6
2020-07-01T16:35:00-07:00,66.9,66.9,60.5,7.8,9.2,11.4,241,0,0,0,0,15.21,29.89,80,4,473.2
2020-07-01T16:40:00-07:00,67.1,67.1,60.4,3.8,6.9,11.4,274,0,0,0,0,15.21,29.89,79,4,469.8
2020-07-01T16:45:00-07:00,66.7,66.7,60.3,5.8,8.1,11.4,17,0,0,0,0,15.21,29.89,80,4,462.8
2020-07-01T16:50:00-07:00,66.7,66.7,60.3,1.8,3.4,11.4,88,0,0,0,0,15.21,29.89,80,4,458.5
2020-07-01T16:55:00-07:00,67.1,67.1,60.4,5.6,8.1,11.4,259,0,0,0,0,15.21,29.89,79,4,436.7
2020-07-01T17:00:00-07:00,67.6,67.6,60.5,8.5,10.3,11.4,252,0,0,0,0,15.21,29.89,78,4,437.7
2020-07-01T17:05:00-07:00,66.9,66.9,59.8,5.4,6.9,11.4,248,0,0,0,0,15.21,29.89,78,4,419.5
